Date,B,A,ratio,Price,Open,High,Low,Vol.,Change %,kimchi_premium
2017-11-15,7840000,6575.99,1192.2159249025622,"1,105.69",1115.52,"1,117.51","1,102.16",,-0.88%,0.06875351845109212
2017-11-16,8468000,7240.14,1169.5906432748538,"1,097.18",1105.69,"1,108.20","1,094.17",,-0.77%,0.057792548792929166
2017-11-17,8595000,7876.98,1091.1542240808026,"1,094.32",1097.18,"1,100.41","1,093.45",,-0.26%,-0.005492057747313539
2017-11-20,8782000,8057.11,1089.9689839160692,"1,097.04",1094.33,"1,102.31","1,093.57",,0.25%,-0.0039851014629322945
2017-11-21,9027000,8212.49,1099.1794206142108,"1,091.13",1097.04,"1,100.81","1,087.95",,-0.54%,0.0019501755762878492
2017-11-22,9125000,8091.09,1127.7837720257714,"1,086.06",1091.13,"1,094.80","1,085.16",,-0.46%,0.03359248854469343
2017-11-23,9045000,8233.03,1098.6234715530004,"1,083.99",1086.07,"1,091.51","1,083.45",,-0.19%,0.011558621040080652
2017-11-24,9380000,8019.97,1169.5804348395318,"1,085.62",1083.99,"1,087.90","1,083.46",,0.15%,0.0789586941203626
2017-11-27,11127000,9128.0,1218.9964943032428,"1,091.69",1085.62,"1,092.26","1,084.56",,0.56%,0.12285744026753642
2017-11-28,11437000,9650.0,1185.1813471502592,"1,083.95",1091.69,"1,091.80","1,078.66",,-0.71%,0.08563909823325222
2017-11-29,12805000,9896.79,1293.853865748389,"1,082.10",1083.95,"1,085.90","1,074.71",,-0.17%,0.1936471846011245
2017-11-30,11855000,9687.88,1223.6939351024166,"1,088.13",1082.1,"1,091.11","1,080.70",,0.56%,0.13085106284300596
2017-12-01,11542000,9837.0,1173.3252007725932,"1,083.47",1088.13,"1,089.70","1,082.21",,-0.43%,0.07829505736685238
2017-12-04,13508000,11165.41,1209.8077903095364,"1,086.30",1083.44,"1,090.90","1,083.32",,0.26%,0.11663570692381331
2017-12-05,14001000,11571.03,1210.0046409005938,"1,087.62",1086.29,"1,089.00","1,082.23",,0.12%,0.11388730532417113
2017-12-06,15623000,11699.99,1335.3002865814417,"1,093.99",1087.6,"1,097.28","1,086.10",,0.59%,0.22774943598882103
2017-12-07,19477000,13541.01,1438.3712884046315,"1,093.60",1093.99,"1,097.00","1,090.63",,-0.04%,0.31479381749799495
2017-12-08,20821000,16599.0,1254.3526718477017,"1,092.85",1093.6,"1,096.90","1,091.07",,-0.07%,0.14699403058495042
2017-12-11,18950000,14946.26,1267.8757093747868,"1,088.84",1092.85,"1,094.60","1,086.14",,-0.37%,0.1601552906389594
2017-12-12,19402000,16587.97,1169.6428194649495,"1,092.89",1088.84,"1,093.99","1,087.80",,0.37%,0.074210002814876
2017-12-13,18656000,16349.99,1141.040453235751,"1,084.56",1092.89,"1,095.31","1,083.76",,-0.76%,0.04405791363792422
2017-12-14,18616000,16030.34,1161.2978888782147,"1,089.22",1084.55,"1,091.13","1,084.32",,0.43%,0.07076473088213064
2017-12-15,20023000,16334.98,1225.7743811134144,"1,088.95",1089.22,"1,092.11","1,086.59",,-0.02%,0.12536896229725336
2017-12-18,21912000,18860.04,1161.821501969243,"1,086.05",1088.96,"1,092.20","1,084.55",,-0.27%,0.0669092546734893
2017-12-19,22709000,18856.25,1204.3221743453762,"1,085.67",1086.07,"1,089.51","1,082.41",,-0.03%,0.10888080358114705
2017-12-20,21842000,17295.2,1262.8937508672925,"1,080.56",1085.67,"1,087.20","1,078.42",,-0.47%,0.16323906054997606
2017-12-21,22778000,16480.52,1382.1165837000287,"1,080.54",1080.56,"1,083.60","1,078.33",,0.00%,0.2790743537610394
2017-12-22,19210000,15514.03,1238.2340371908524,"1,077.74",1080.54,"1,081.90","1,076.15",,-0.26%,0.14594002738524492
2017-12-25,19727000,13500.0,1461.2592592592594,"1,076.56",1077.72,"1,080.39","1,073.76",,-0.11%,0.355880246501187
2017-12-26,20873000,13699.34,1523.6500444546964,"1,076.12",1076.56,"1,079.30","1,074.34",,-0.04%,0.4152950550407748
2017-12-27,22055000,15709.98,1403.884664398045,"1,075.22",1076.12,"1,076.90","1,072.98",,-0.08%,0.30458003233658437
2017-12-28,19769000,15459.97,1278.7217568986227,"1,070.26",1075.22,"1,076.90","1,068.15",,-0.46%,0.18926522655700473
2017-12-29,18843000,14199.14,1327.052201753064,"1,067.38",1070.26,"1,071.10","1,063.94",,-0.27%,0.23993441009947492
2018-01-01,19007000,13715.65,1385.7892261759378,"1,066.60",1067.38,"1,067.80","1,065.61",,-0.07%,0.2983091552923398
2018-01-02,18877000,13382.16,1410.6093485655529,"1,063.21",1066.6,"1,068.51","1,059.97",,-0.32%,0.322528922337852
2018-01-03,20859000,14690.0,1419.9455411844792,"1,064.80",1062.88,"1,068.16","1,062.48",,0.15%,0.33594153731792775
2018-01-04,21375000,14919.51,1432.687802749554,"1,062.28",1065.13,"1,069.31","1,061.53",,-0.24%,0.3450825746618289
2018-01-05,23821000,15059.56,1581.7859220322507,"1,062.09",1061.83,"1,064.06","1,060.20",,-0.02%,0.4896790654174876
2018-01-08,25565000,16218.85,1576.2523236850948,"1,068.86",1062.21,"1,070.70","1,059.44",,0.64%,0.483936626170997
2018-01-09,24230000,14902.54,1625.8973302537688,"1,071.97",1068.87,"1,073.95","1,065.62",,0.29%,0.5211366492218594
2018-01-10,21134000,14401.0,1467.536976598847,"1,070.14",1071.97,"1,073.70","1,066.15",,-0.17%,0.3690093720895613
2018-01-11,19538000,14940.0,1307.764390896921,"1,065.58",1070.14,"1,074.20","1,063.12",,-0.43%,0.22204981675007085
2018-01-12,19338000,13238.76,1460.710821859449,"1,059.99",1065.58,"1,067.39","1,059.78",,-0.52%,0.370812911146464
2018-01-15,18800000,13477.98,1394.867776922061,"1,063.43",1056.65,"1,065.50","1,055.67",,0.32%,0.3200849637269303
2018-01-16,16830000,13500.0,1246.6666666666667,"1,064.65",1063.43,"1,067.71","1,062.12",,0.11%,0.17230721971983742
2018-01-17,13246000,10899.99,1215.230472688507,"1,067.36",1064.65,"1,070.93","1,062.87",,0.25%,0.14143659671113218
2018-01-18,13894000,10972.59,1266.246164305784,"1,070.69",1067.36,"1,072.50","1,066.97",,0.31%,0.18633466150669342
2018-01-19,14799000,10960.0,1350.2737226277372,"1,067.66",1070.18,"1,071.26","1,063.97",,-0.28%,0.2617258055913372
2018-01-22,14400000,11530.0,1248.915871639202,"1,069.40",1067.66,"1,071.81","1,066.52",,0.16%,0.16976928201787245
2018-01-23,13191000,10760.05,1225.9236713584046,"1,073.89",1069.4,"1,078.20","1,066.90",,0.42%,0.14636587933271406
2018-01-24,12855000,10799.14,1190.3725667043857,"1,064.98",1073.89,"1,074.00","1,062.21",,-0.83%,0.10846787539169345
2018-01-25,12977000,11349.96,1143.3520470556723,"1,066.06",1064.57,"1,067.20","1,055.97",,0.10%,0.07400363250483522
2018-01-26,12257000,11184.7,1095.8720394825073,"1,064.67",1066.47,"1,067.60","1,061.00",,-0.13%,0.027569495140516986
2018-01-29,12833000,11879.95,1080.223401613643,"1,070.95",1064.5,"1,073.01","1,062.50",,0.59%,0.014770691980876549
2018-01-30,12596000,11250.11,1119.633496916919,"1,073.23",1070.95,"1,075.63","1,068.54",,0.21%,0.04545823513415104
2018-01-31,11391000,10230.0,1113.4897360703812,"1,070.08",1073.23,"1,074.80","1,064.99",,-0.29%,0.03751268234244409
2018-02-01,11072000,10285.1,1076.5087359383965,"1,070.94",1070.12,"1,074.90","1,068.72",,0.08%,0.005970111705599912
2018-02-02,8649000,9224.52,937.6097618087445,"1,089.95",1071.1,"1,090.58","1,070.42",,1.78%,-0.12462910857180043
2018-02-05,8680000,8179.99,1061.1259915965668,"1,094.84",1089.65,"1,095.04","1,085.45",,0.45%,-0.026177220578564975
2018-02-06,6964000,6939.63,1003.511714601499,"1,080.06",1095.13,"1,099.40","1,078.72",,-1.35%,-0.08365973482463374
2018-02-07,8443000,7655.02,1102.9363737782526,"1,090.24",1080.06,"1,090.57","1,079.52",,0.94%,0.021180650869629947
2018-02-08,9102000,7599.0,1197.7891827872088,"1,097.58",1090.24,"1,098.93","1,085.58",,0.67%,0.0986472545377246
2018-02-12,9958000,8063.82,1234.8985964468454,"1,082.60",1084.61,"1,087.07","1,081.90",,-0.28%,0.13856464208042119
2018-02-13,9935000,8903.0,1115.91598337639,"1,085.05",1082.61,"1,087.57","1,080.65",,0.23%,0.030764525892417405
2018-02-14,10054000,8535.17,1177.9495897562672,"1,070.91",1085.06,"1,086.34","1,070.57",,-1.30%,0.08560779104958915
2018-02-15,11065000,9449.98,1170.901948998834,"1,064.14",1070.91,"1,073.29","1,063.05",,-0.63%,0.09337101063472564
2018-02-16,11370000,10000.89,1136.8988160053757,"1,067.19",1064.04,"1,069.39","1,061.86",,0.29%,0.06847375663074295
2018-02-19,12207000,10375.01,1176.5771792027188,"1,067.41",1066.61,"1,070.61","1,065.76",,0.02%,0.10309970767451904
2018-02-20,13117000,11147.11,1176.717552800681,"1,074.91",1067.41,"1,075.95","1,067.33",,0.70%,0.10240446763725375
2018-02-21,13255000,11195.07,1184.0033157452342,"1,076.02",1074.91,"1,078.11","1,070.93",,0.10%,0.10149065107333088
2018-02-22,12250000,10439.02,1173.481801931599,"1,080.72",1076.01,"1,086.40","1,075.75",,0.44%,0.09058633463592258
2018-02-23,11756000,9815.55,1197.6914182088626,"1,077.00",1080.72,"1,082.40","1,075.52",,-0.34%,0.10823471223708503
2018-02-26,10943000,9590.0,1141.0844629822732,"1,070.67",1076.99,"1,078.11","1,069.33",,-0.59%,0.05951258877266574
2018-02-27,11975000,10321.0,1160.2557891677163,"1,081.45",1070.67,"1,081.91","1,068.80",,1.01%,0.08367264345476788
2018-02-28,11896000,10584.33,1123.9256523558884,"1,085.21",1081.45,"1,085.38","1,079.43",,0.35%,0.039276575297876315
2018-03-01,11888000,10325.64,1151.3087808600726,"1,082.84",1085.21,"1,088.58","1,080.98",,-0.22%,0.06090874656524781
2018-03-02,12402000,10923.36,1135.364942655007,"1,079.69",1082.84,"1,085.84","1,077.04",,-0.29%,0.048506651633673625
2018-03-05,12518000,11515.0,1087.1037776812852,"1,077.67",1079.59,"1,083.49","1,076.81",,-0.19%,0.006959843719639203
2018-03-06,12500000,11455.0,1091.2265386294196,"1,063.96",1077.67,"1,078.98","1,060.47",,-1.27%,0.012579489666984855
2018-03-07,11692000,10716.48,1091.029890411777,"1,067.43",1063.96,"1,071.49","1,063.80",,0.33%,0.025442582814933834
2018-03-08,11015000,9910.0,1111.5035317860747,"1,074.11",1067.43,"1,076.05","1,066.80",,0.63%,0.04128938833092066
2018-03-09,9749000,9267.07,1052.004571024067,"1,065.38",1074.11,"1,074.57","1,065.08",,-0.81%,-0.02058022825961303
2018-03-12,10500000,9533.57,1101.3712596645328,"1,065.02",1065.19,"1,068.05","1,063.39",,-0.03%,0.03396695393735638
2018-03-13,10153000,9131.34,1111.8850026392622,"1,066.88",1065.03,"1,068.90","1,062.10",,0.17%,0.04399406837296804
2018-03-14,10027000,9151.92,1095.6170945550225,"1,064.55",1066.87,"1,069.60","1,061.61",,-0.22%,0.026945264704249405
2018-03-15,9040000,8184.01,1104.592980702614,"1,069.78",1064.56,"1,070.46","1,062.95",,0.49%,0.03760518965827586
2018-03-16,9000000,8240.98,1092.1031236576232,"1,070.53",1069.77,"1,072.60","1,065.40",,0.07%,0.02087656567077345
2018-03-19,9214000,8189.0,1125.1679081694956,"1,073.49",1070.54,"1,074.81","1,069.66",,0.28%,0.05102836715068615
2018-03-20,9277000,8595.01,1079.3472026210557,"1,071.91",1073.49,"1,074.20","1,068.37",,-0.15%,0.005456224670053356
2018-03-21,9973000,8909.96,1119.3091775945122,"1,064.76",1071.52,"1,073.56","1,064.02",,-0.67%,0.04459942660380789
2018-03-22,9939000,8884.82,1118.6495618369308,"1,081.21",1065.15,"1,081.79","1,064.71",,1.54%,0.05022725610189238
2018-03-23,9489000,8720.0,1088.1880733944954,"1,083.87",1081.21,"1,086.53","1,076.39",,0.25%,0.006453948256578634
2018-03-26,9261000,8470.14,1093.370357514752,"1,075.69",1084.3,"1,084.55","1,075.19",,-0.75%,0.008365173397354875
2018-03-27,8781000,8134.22,1079.513462876588,"1,075.13",1075.59,"1,076.81","1,067.97",,-0.05%,0.0036477308980076284
2018-03-28,8720000,7795.51,1118.592625755082,"1,064.56",1075.13,"1,075.61","1,063.18",,-0.98%,0.040425460879225605
2018-03-29,8339000,7949.3,1049.0231844313334,"1,063.08",1064.56,"1,068.81","1,061.09",,-0.14%,-0.014594588908719563
2018-03-30,7851000,7090.16,1107.309284980875,"1,061.26",1063.08,"1,066.70","1,060.80",,-0.17%,0.04160485098099387
2018-04-02,7695000,6813.01,1129.4567305787016,"1,057.16",1060.56,"1,063.06","1,053.00",,-0.39%,0.06496259577836394
2018-04-03,7979000,7063.97,1129.53480833016,"1,054.94",1057.16,"1,060.10","1,054.10",,-0.21%,0.06846154634129187
2018-04-04,7946000,7405.21,1073.0283138493037,"1,058.28",1054.94,"1,066.45","1,054.63",,0.32%,0.017146296328989008
2018-04-05,7558000,6796.1,1112.1084151204366,"1,062.63",1058.28,"1,064.20","1,057.41",,0.41%,0.05086405783009851
2018-04-06,7270000,6770.0,1073.8552437223043,"1,070.76",1062.63,"1,072.78","1,062.35",,0.77%,0.010563642775287985
2018-04-09,7735000,7011.04,1103.260001369269,"1,069.71",1070.81,"1,072.06","1,065.23",,-0.10%,0.030304163548406482
2018-04-10,7298000,6781.55,1076.1551562695845,"1,064.82",1069.71,"1,072.81","1,063.90",,-0.46%,0.006025143515143716
2018-04-11,7392000,6839.56,1080.7712776845294,"1,066.82",1064.81,"1,070.25","1,064.30",,0.19%,0.014989789431475442
2018-04-12,7305000,6953.78,1050.5077813793362,"1,071.04",1066.8,"1,074.01","1,065.51",,0.40%,-0.01527204595112841
2018-04-13,8493000,7922.99,1071.9437989950763,"1,071.68",1071.03,"1,072.99","1,068.24",,0.06%,0.000853196451151117
2018-04-16,8623000,8355.07,1032.0679539489197,"1,070.68",1071.68,"1,076.00","1,070.15",,-0.09%,-0.036962569098126674
2018-04-17,8635000,8064.92,1070.6863800260885,"1,067.12",1070.68,"1,071.31","1,066.39",,-0.33%,5.958854268683922e-06
2018-04-18,8595000,7890.96,1089.2210833662823,"1,065.12",1067.11,"1,069.80","1,063.83",,-0.19%,0.020720528686154482
2018-04-19,8766000,8173.99,1072.4260734353725,"1,067.21",1065.12,"1,068.54","1,059.73",,0.20%,0.0068593899611053555
2018-04-20,8937000,8273.84,1080.1514169962195,"1,071.10",1067.21,"1,073.79","1,065.94",,0.36%,0.012126401548167243
2018-04-23,9672000,8785.7,1100.879838829006,"1,081.20",1071.2,"1,082.19","1,067.63",,0.94%,0.02770709375373981
2018-04-24,10023000,8934.0,1121.8938885157825,"1,077.28",1081.23,"1,081.62","1,074.90",,-0.36%,0.037608916248885516
2018-04-25,10241000,9618.96,1064.6681138085614,"1,082.21",1077.28,"1,085.31","1,075.41",,0.46%,-0.011707157091414011
2018-04-26,9664000,8869.99,1089.5164481583406,"1,077.69",1082.34,"1,082.92","1,076.46",,-0.42%,0.006630493336974297
2018-04-27,10010000,9267.03,1080.1734752126624,"1,067.86",1077.69,"1,079.72","1,067.21",,-0.91%,0.0023044430333976074
2018-04-30,10029000,9417.04,1064.984326285117,"1,070.45",1067.52,"1,071.71","1,066.01",,0.24%,-0.0023752938726047113
2018-05-01,9950000,9246.01,1076.1398700628704,"1,073.48",1070.33,"1,075.19","1,069.38",,0.28%,0.005428111015173265
2018-05-02,9980000,9071.48,1100.1512432370462,"1,079.85",1073.48,"1,080.11","1,072.79",,0.59%,0.02484558933286718
2018-05-03,10091000,9247.81,1091.177262508637,"1,075.56",1079.85,"1,080.36","1,073.09",,-0.40%,0.010489662924144216
2018-05-04,10705000,9750.0,1097.948717948718,"1,074.11",1075.56,"1,079.50","1,073.45",,-0.13%,0.020815870754507415
2018-05-07,10392000,9661.02,1075.6628182117415,"1,080.03",1074.44,"1,082.76","1,073.12",,0.55%,0.0011380981829989256
2018-05-08,10385000,9365.0,1108.9161772557395,"1,078.56",1080.04,"1,081.54","1,075.88",,-0.14%,0.026736210932687188
2018-05-09,10167000,9178.0,1107.7576814120723,"1,079.38",1078.43,"1,083.73","1,076.37",,0.08%,0.027194793739113488
2018-05-10,10317000,9310.0,1108.1632653061224,"1,065.80",1079.48,"1,081.51","1,064.43",,-1.26%,0.026571372611000177
2018-05-11,9479000,9002.21,1052.96366114543,"1,067.98",1065.79,"1,071.30","1,064.79",,0.20%,-0.012034583599555226
2018-05-14,9579000,8679.71,1103.6083002773134,"1,070.94",1067.78,"1,071.26","1,064.77",,0.28%,0.03355400951255261
2018-05-15,9714000,8663.37,1121.2726687189856,"1,080.82",1070.95,"1,082.49","1,069.36",,0.92%,0.04698881247395836
2018-05-16,9152000,8462.0,1081.5410068541717,"1,077.74",1081.01,"1,084.50","1,076.59",,-0.28%,0.0004912136374053411
2018-05-17,9189000,8330.0,1103.1212484993998,"1,082.59",1077.52,"1,083.78","1,076.27",,0.45%,0.023759418386108733
2018-05-18,9082000,8038.82,1129.767801742047,"1,081.37",1082.61,"1,086.30","1,076.55",,-0.11%,0.043559362782578326
2018-05-21,9404000,8526.97,1102.8536514142777,"1,077.69",1081.43,"1,087.82","1,077.54",,-0.34%,0.019810483724584715
2018-05-22,9234000,8386.89,1101.0040670618073,"1,076.54",1077.55,"1,079.77","1,073.41",,-0.11%,0.021766105574504424
2018-05-23,8881000,7977.12,1113.3090639228192,"1,077.25",1076.54,"1,083.95","1,074.87",,0.07%,0.034154851582680834
2018-05-24,8330000,7501.95,1110.377968394884,"1,081.69",1077.25,"1,086.05","1,075.33",,0.41%,0.030752349403466273
2018-05-25,8253000,7578.99,1088.931374761017,"1,078.38",1081.69,"1,083.20","1,075.31",,-0.31%,0.0066945009762657826
2018-05-28,8090000,7338.99,1102.3315197322793,"1,075.24",1078.18,"1,078.18","1,071.39",,-0.29%,0.02240026686849994
2018-05-29,7958000,7099.0,1121.0029581631215,"1,084.37",1075.41,"1,086.29","1,073.89",,0.85%,0.04239588451206644
2018-05-30,8301000,7467.98,1111.5455585044415,"1,077.10",1084.67,"1,085.64","1,076.95",,-0.67%,0.02477763605930039
2018-05-31,8294000,7382.07,1123.5331011491355,"1,080.59",1076.79,"1,083.00","1,074.34",,0.32%,0.043409672405144484
2018-06-01,8365000,7485.01,1117.5669771984271,"1,071.88",1080.74,"1,081.46","1,071.31",,-0.81%,0.03407570479340749
2018-06-04,8338000,7714.26,1080.8554547033675,"1,070.48",1072.26,"1,073.36","1,068.23",,-0.13%,0.008016203815648826
2018-06-05,8215000,7487.0,1097.235207693335,"1,071.95",1070.33,"1,073.47","1,067.40",,0.14%,0.025137301293372216
2018-06-06,8327000,7626.64,1091.8307406669253,"1,066.88",1071.79,"1,072.29","1,065.85",,-0.47%,0.018698383701028387
2018-06-07,8380000,7658.79,1094.1676165556178,"1,072.19",1066.63,"1,074.20","1,065.54",,0.50%,0.025817402994119387
2018-06-08,8333000,7691.08,1083.462920682141,"1,074.93",1072.61,"1,078.85","1,070.74",,0.26%,0.010118235595548253
2018-06-11,7532000,6765.0,1113.377679231338,"1,076.88",1075.0,"1,077.74","1,072.12",,0.18%,0.03570016672682619
2018-06-12,7612000,6872.0,1107.6833527357392,"1,081.84",1076.88,"1,082.47","1,072.90",,0.46%,0.028604257424911905
2018-06-13,7282000,6530.0,1115.1607963246554,"1,086.03",1081.68,"1,088.81","1,079.70",,0.39%,0.030952588866074437
2018-06-14,7210000,6292.78,1145.757518934398,"1,089.15",1086.17,"1,090.03","1,081.42",,0.29%,0.05486021427069221
2018-06-15,7335000,6638.67,1104.8899854940823,"1,103.42",1089.15,"1,104.70","1,087.62",,1.31%,0.014451623278779024
2018-06-18,7240000,6444.06,1123.5152993609618,"1,103.51",1102.79,"1,107.41","1,100.80",,0.01%,0.018793514051598015
2018-06-19,7499000,6711.39,1117.354229153722,"1,111.89",1103.51,"1,117.45","1,102.80",,0.76%,0.012545630899332139
2018-06-20,7337000,6740.0,1088.5756676557864,"1,109.98",1111.89,"1,113.56","1,104.47",,-0.17%,-0.020968200401310977
2018-06-21,7467000,6763.21,1104.0615329111472,"1,110.55",1109.98,"1,114.98","1,105.58",,0.05%,-0.005332048405244039
2018-06-22,7257000,6717.69,1080.282061244267,"1,112.00",1110.55,"1,115.80","1,106.35",,0.13%,-0.027254908609007256
2018-06-25,6966000,6137.95,1134.9066056256568,"1,115.47",1111.9,"1,119.22","1,110.39",,0.31%,0.02069125427255747
2018-06-26,6995000,6252.0,1118.8419705694178,"1,118.52",1115.47,"1,121.02","1,113.46",,0.27%,0.003022914618427963
2018-06-27,6888000,6065.89,1135.5299881798053,"1,123.57",1118.66,"1,126.33","1,115.96",,0.45%,0.015080532225882015
2018-06-28,6915000,6134.73,1127.1889716417838,"1,121.35",1123.24,"1,125.82","1,119.42",,-0.20%,0.003515697127758788
2018-06-29,6695000,5851.01,1144.2468907077582,"1,115.04",1121.63,"1,122.42","1,111.06",,-0.56%,0.02016430615065401
2018-07-02,7098000,6360.82,1115.8938627409675,"1,118.88",1115.01,"1,122.45","1,113.90",,0.34%,0.0007926949004650741
2018-07-03,7385000,6615.29,1116.353175748909,"1,114.99",1118.88,"1,125.40","1,112.58",,-0.35%,-0.002258351432764094
2018-07-04,7316000,6511.01,1123.6351963827424,"1,116.40",1115.14,"1,119.06","1,112.84",,0.13%,0.007618053681817782
2018-07-05,7410000,6585.53,1125.1941757155462,"1,119.33",1116.25,"1,122.13","1,114.90",,0.26%,0.008012699409224
2018-07-06,7342000,6529.2,1124.4869202965142,"1,115.52",1119.15,"1,122.22","1,114.24",,-0.34%,0.004768726530415046
2018-07-09,7515000,6712.1,1119.619791123493,"1,113.32",1115.44,"1,116.80","1,109.83",,-0.20%,0.0037472128698030627
2018-07-10,7416000,6662.78,1113.0489075130802,"1,114.22",1113.12,"1,118.48","1,109.39",,0.08%,-6.386776530808991e-05
2018-07-11,7234000,6296.91,1148.8174358534584,"1,128.23",1114.43,"1,130.29","1,113.17",,1.26%,0.030856523831428007
2018-07-12,7051000,6378.07,1105.5068382755285,"1,124.58",1128.23,"1,131.10","1,122.30",,-0.32%,-0.02014054024841705
2018-07-13,7078000,6251.4,1132.226381290591,"1,130.14",1124.72,"1,135.12","1,122.42",,0.49%,0.006674000009416536
2018-07-16,7179000,6354.15,1129.8127995089824,"1,128.46",1129.82,"1,131.12","1,125.26",,-0.15%,-6.373131133718957e-06
2018-07-17,7464000,6723.33,1110.1641597244222,"1,127.00",1128.64,"1,129.20","1,122.65",,-0.13%,-0.01637000307943881
2018-07-18,8225000,7317.44,1124.0269821139634,"1,131.16",1127.0,"1,134.90","1,125.99",,0.37%,-0.0026379928003873454
2018-07-19,8234000,7381.88,1115.4340086807156,"1,135.55",1131.32,"1,141.56","1,128.95",,0.39%,-0.014041996357603836
2018-07-20,8466000,7468.86,1133.506318233305,"1,127.90",1135.39,"1,139.70","1,127.48",,-0.67%,-0.0016590614385323388
2018-07-23,8684000,7394.78,1174.3419006380177,"1,134.19",1128.12,"1,138.26","1,126.48",,0.56%,0.0409725034907793
2018-07-24,9072000,7721.65,1174.878426243096,"1,127.41",1134.09,"1,138.30","1,126.03",,-0.60%,0.035965775417379664
2018-07-25,9288000,8397.24,1106.0777112479816,"1,117.79",1127.55,"1,131.13","1,117.46",,-0.85%,-0.019043314045513182
2018-07-26,9227000,8175.63,1128.598040762608,"1,124.38",1117.65,"1,124.77","1,116.47",,0.59%,0.009795589641308
2018-07-27,8948000,7920.0,1129.79797979798,"1,115.89",1124.62,"1,125.94","1,114.87",,-0.76%,0.004604203907079718
2018-07-30,9210000,8210.99,1121.667423782029,"1,117.81",1114.97,"1,120.83","1,113.28",,0.17%,0.006006819718942014
2018-07-31,9100000,8171.4,1113.6402574834178,"1,113.25",1118.73,"1,121.60","1,110.60",,-0.41%,-0.00454957185074345
2018-08-01,8734000,7735.67,1129.055401794544,"1,119.49",1113.25,"1,123.29","1,112.60",,0.56%,0.014197531367207805
2018-08-02,8770000,7600.08,1153.935221734508,"1,128.21",1119.49,"1,131.98","1,118.82",,0.78%,0.030768672997979474
2018-08-03,8493000,7525.71,1128.5313943800652,"1,123.34",1128.21,"1,131.42","1,121.35",,-0.43%,0.00028487106129637674
2018-08-06,8000000,7024.19,1138.9213560567127,"1,126.70",1123.2,"1,128.50","1,122.25",,0.30%,0.013996933811175838
2018-08-07,8071000,6935.0,1163.8067772170152,"1,117.94",1126.7,"1,128.55","1,117.10",,-0.78%,0.03293403498448133
2018-08-08,7553000,6720.63,1123.8529721171974,"1,117.26",1117.12,"1,121.60","1,116.08",,-0.06%,0.006027080454380496
2018-08-09,7323000,6283.27,1165.4759384842605,"1,123.70",1118.17,"1,124.68","1,116.80",,0.58%,0.04230657099033275
2018-08-10,7454000,6529.79,1141.537476702926,"1,130.17",1123.4,"1,133.00","1,122.60",,0.58%,0.01614516352405726
2018-08-13,7602000,6308.56,1205.029356937241,"1,137.00",1130.0,"1,138.93","1,129.40",,0.60%,0.06639766100640787
2018-08-14,7072000,6248.25,1131.8369143360142,"1,128.21",1137.0,"1,137.60","1,127.40",,-0.77%,-0.004540972439741275
2018-08-15,7463000,6188.08,1206.0283642099002,"1,133.97",1128.21,"1,139.07","1,127.10",,0.51%,0.06897507043006201
2018-08-16,7407000,6265.27,1182.2315718237203,"1,127.25",1133.97,"1,137.55","1,123.90",,-0.59%,0.042559831233383916
2018-08-17,7441000,6316.0,1178.11906269791,"1,119.69",1127.35,"1,128.32","1,117.58",,-0.67%,0.04503398474112763
2018-08-20,7414000,6477.53,1144.5720822597502,"1,118.17",1119.4,"1,124.72","1,117.60",,-0.14%,0.022487120117697046
2018-08-21,7421000,6251.0,1187.1700527915534,"1,116.61",1117.35,"1,120.33","1,114.38",,-0.14%,0.062487181985549256
2018-08-22,7590000,6479.98,1171.2999114194797,"1,117.76",1117.28,"1,121.55","1,116.10",,0.10%,0.0483494839426819
2018-08-23,7366000,6362.57,1157.708284545396,"1,124.62",1117.76,"1,125.43","1,117.30",,0.61%,0.03573959038201058
2018-08-24,7431000,6525.0,1138.8505747126435,"1,114.51",1123.8,"1,126.74","1,112.17",,-0.90%,0.013392574045776318
2018-08-27,7530000,6700.0,1123.8805970149251,"1,109.05",1114.75,"1,117.19","1,107.65",,-0.49%,0.008190712729244432
2018-08-28,7706000,6907.26,1115.6377492667136,"1,108.30",1108.8,"1,112.84","1,104.50",,-0.07%,0.006166801286718648
2018-08-29,7873000,7077.0,1112.477038293062,"1,110.64",1108.3,"1,115.33","1,106.90",,0.21%,0.0037688697041071695
2018-08-30,7780000,7033.21,1106.1805349193328,"1,114.79",1111.18,"1,116.19","1,107.53",,0.37%,-0.004499239619744078
2018-08-31,7839000,6984.84,1122.287697355988,"1,115.63",1113.96,"1,118.45","1,111.58",,0.08%,0.007475759772332946
2018-09-03,8081000,7302.0,1106.683100520405,"1,112.10",1115.65,"1,118.74","1,109.56",,-0.32%,-0.008037376847214617
2018-09-04,8179000,7263.0,1126.1186837395016,"1,118.36",1112.1,"1,122.49","1,111.90",,0.56%,0.012605596384769102
2018-09-05,8295000,7359.05,1127.183535918359,"1,119.84",1118.36,"1,126.64","1,114.28",,0.13%,0.007889709859400407
2018-09-06,7388000,6697.27,1103.1360539443683,"1,122.06",1119.02,"1,124.96","1,116.59",,0.20%,-0.014194514893059673
2018-09-07,7404000,6516.84,1136.1334634577497,"1,128.57",1122.75,"1,129.18","1,121.30",,0.58%,0.011920252467378933
2018-09-10,7245000,6252.26,1158.7809847958977,"1,129.90",1128.6,"1,132.14","1,126.70",,0.12%,0.026741967744017048
